"Bol Number","Arrival Date","Company Name","Supplier Name","Product Description","Port Of Entry","Shipping Port","Supplier Country","TEU","Weight"
"SSLLATL218911","21/10/2022","Mando Corp","Paul Bippus Gmbh & Co","Bleed Screw Scac Ssll Ams Atl","Savannah, Ga","Stadersand","Germany","1.5","1276"
"CHSL411894901ECS","16/10/2022","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","5342"
"CHSL411121488ECS","16/10/2022","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","2869"
"CHSL411894901ECS","16/10/2022","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","5342"
"CHSL410197930ECS","16/10/2022","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","494"
"BANQBRE5609540","16/10/2022","Continental Automotive Systems","Paul Bippus Gmbh & Co","Plug Harmonized Banqbre Stackable","Charleston, Sc","Bremerhaven","Germany","1.5","153"
"CHSL411894901ECS","16/10/2022","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","5342"
"CHSL410197930ECS","16/10/2022","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","494"
"BANQBRE5603360","16/10/2022","Continental Automotive Systems","Paul Bippus Gmbh & Co","Plug Harmonized Banqbre Stackable","Charleston, Sc","Bremerhaven","Germany","1.5","301"
"CHSL411121488ECS","16/10/2022","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","2869"
"SSLLATL218835","14/10/2022","Mando Corp","Paul Bippus Gmbh & Co","Bleed Screw Scac Ssll Ams Atl","Savannah, Ga","Stadersand","Germany","1.5","1481"
"DSVF1752090034","12/10/2022","Ti Group","Paul Bippus Gmbh & Co","Automotive","Charleston, Sc","Stadersand","Germany","1","259"
"CHSL410548178ECS","12/10/2022","Ae Bosch C O Pedraza Customhouse El","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Houston, Tx","Stadersand","Germany","1","2112"
"DSVF1752090034","12/10/2022","Ti Group","Paul Bippus Gmbh & Co","Automotive","Charleston, Sc","Stadersand","Germany","1","259"
"DSVF1752090024","12/10/2022","Ti Group","Paul Bippus Gmbh & Co","Automotive","Charleston, Sc","Stadersand","Germany","1","241"
"DSVF1752090024","12/10/2022","Ti Group","Paul Bippus Gmbh & Co","Automotive","Charleston, Sc","Stadersand","Germany","1","241"
"CHSL410548178ECS","12/10/2022","Ae Bosch C O Pedraza Customhouse El","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Houston, Tx","Stadersand","Germany","1","2112"
"CHSL408769932ECS","05/10/2022","Ae Bosch C O Pedraza Customhouse El","Paul Bippus Gmbh Co","Stc Automotive Hbl","Houston, Tx","Stadersand","Germany","1","2124"
"CHSL409399218ECS","05/10/2022","Ae Bosch C O Pedraza Customhouse El","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Houston, Tx","Stadersand","Germany","1","1765"
"DSVF1752090007","28/09/2022","Ti Group","Paul Bippus Gmbh & Co","Automotive","Charleston, Sc","Stadersand","Germany","1","144"
"DSVF1752090007","28/09/2022","Ti Group","Paul Bippus Gmbh & Co","Automotive","Charleston, Sc","Stadersand","Germany","1","144"
"DSVF1752090007","28/09/2022","Ti Group","Paul Bippus Gmbh & Co","Automotive","Charleston, Sc","Stadersand","Germany","1","144"
"CHSL408653116ECS","27/09/2022","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1","2451"
"DSVF1752080048","27/09/2022","Ti Group","Paul Bippus Gmbh & Co","Automotive","Charleston, Sc","Stadersand","Germany","1.5","255"
"BANQBRE5593583","27/09/2022","Continental Automotive Systems","Paul Bippus Gmbh & Co","Plug Harmonized Banqbre Stackable","Charleston, Sc","Bremerhaven","Germany","1.5","228"
"CHSL409254105ECS","27/09/2022","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1","463"
"BANQBRE5593583","27/09/2022","Continental Automotive Systems","Paul Bippus Gmbh & Co","Plug Harmonized Banqbre Stackable","Charleston, Sc","Bremerhaven","Germany","1.5","228"
"CHSL408653116ECS","27/09/2022","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1","2451"
"CHSL409254105ECS","27/09/2022","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1","463"
"CHSL409254105ECS","27/09/2022","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1","463"
"BANQBRE5588450","27/09/2022","Continental Automotive Systems","Paul Bippus Gmbh & Co","Plug Harmonized Banqbre Stackable","Charleston, Sc","Bremerhaven","Germany","1.5","156"
"BANQBRE5588450","27/09/2022","Continental Automotive Systems","Paul Bippus Gmbh & Co","Plug Harmonized Banqbre Stackable","Charleston, Sc","Bremerhaven","Germany","1.5","156"
"BANQBRE5593583","27/09/2022","Continental Automotive Systems","Paul Bippus Gmbh & Co","Plug Harmonized Banqbre Stackable","Charleston, Sc","Bremerhaven","Germany","1.5","228"
"BANQBRE5593583","27/09/2022","Continental Automotive Systems","Paul Bippus Gmbh & Co","Plug Harmonized Banqbre Stackable","Charleston, Sc","Bremerhaven","Germany","1.5","228"
"BANQBRE5588450","27/09/2022","Continental Automotive Systems","Paul Bippus Gmbh & Co","Plug Harmonized Banqbre Stackable","Charleston, Sc","Bremerhaven","Germany","1.5","156"
"BANQBRE5588450","27/09/2022","Continental Automotive Systems","Paul Bippus Gmbh & Co","Plug Harmonized Banqbre Stackable","Charleston, Sc","Bremerhaven","Germany","1.5","156"
"DSVF1752080048","27/09/2022","Ti Group","Paul Bippus Gmbh & Co","Automotive","Charleston, Sc","Stadersand","Germany","1.5","255"
"SSLLATL218717","24/09/2022","Mando Corp","Paul Bippus Gmbh & Co","Bleed Screw Scac Ssll Ams Atl","Savannah, Ga","Stadersand","Germany","1","1711"
"CHSL407410411ECS","21/09/2022","Robert Bosch El Paso","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Houston, Tx","Stadersand","Germany","1","1770"
"CHSL407873702ECS","21/09/2022","Ae Bosch C O Pedraza Customhouse El","Paul Bippus Gmbh Co","Stc Automotive Hbl","Houston, Tx","Stadersand","Germany","1","1770"
"CHSL407410411ECS","21/09/2022","Robert Bosch El Paso","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Houston, Tx","Stadersand","Germany","1","1770"
"CHSL407873702ECS","21/09/2022","Ae Bosch C O Pedraza Customhouse El","Paul Bippus Gmbh Co","Stc Automotive Hbl","Houston, Tx","Stadersand","Germany","1","1770"
"CHSL408015861ECS","18/09/2022","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","454"
"CHSL408015861ECS","18/09/2022","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","454"
"CHSL408015861ECS","18/09/2022","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","454"
